name,href,id,area,city_olymp,ege,oge,folk_rating,specialisation,url_id,phones,url,globalid,detector
Санкт-Петербургский городской Дворец творчества юных (Аничков лицей),../../biologiya/anichkov-litsej/index.html,a730,tsentralnyij,67,67.8,4.6,9.7,Биология|Информатика|Математика|Физика|Химия,../data/shkola-spb.ru/cache/biologiyaanichkovlitsejindexhtml.htm,8123101313,anichkov.ru/departments/lyceum,3f87ec5b74856f08ec671325d466e533,not_detected
"№ 214, лицей",../../biologiya/214-litsej/index.html,a687,tsentralnyij,15,65.8,"",6.5,Биология|Медицина|Химия,../data/shkola-spb.ru/cache/biologiya214litsejindexhtml.htm,8124175564,214spb.edusite.ru,4681d77222612d71cd4b666902d824a2,select_exactly
"№ 155, гимназия с углубленным изучением французского языка",../../frantsuzskij-yazyik/155-gimnaziya-s-uglublennyim-izucheniem-frantsuzskogo-yazyika/index.html,a662,tsentralnyij,79,65.6,"",5.7,Французский язык,../data/shkola-spb.ru/cache/frantsuzskijyazyik155gimnaziyasuglublennyimizucheniemfrantsuzskogoyazyikaindexhtml.htm,8122716696,155gymnase.spb.ru,2ab57b3e9febddfe44febe2b9a3b412e,select_by_number
"№ 168, гимназия",../../inostrannyie-yazyiki/168-gimnaziya/index.html,a667,tsentralnyij,13,64.6,"",6.3,Иностранные языки,../data/shkola-spb.ru/cache/inostrannyieyazyiki168gimnaziyaindexhtml.htm,8122712604|8122742348,168g.spb.ru,ab70e59e456e5d95a8bf7b3aca1238fd,select_exactly
"№ 171, гимназия",../../frantsuzskij-yazyik/171-gimnaziya/index.html,a669,tsentralnyij,66,64.3,"",6.8,Французский язык,../data/shkola-spb.ru/cache/frantsuzskijyazyik171gimnaziyaindexhtml.htm,8122735063|8122721964,gym171.spb.ru,4ac3a7fb0d4a8a4bb4f1f3f0cb852321,select_exactly
"№ 157, гимназия им. принцессы Е. М. Ольденбургской с углубленным изучением английского языка",../../anglijskij-yazyik/157-gimnaziya-im-printsessyi-e-m-oldenburgskoj-s-uglublennyim-izucheniem-anglijskogo-yazyika/index.html,a663,tsentralnyij,5,63.1,"",6.7,Английский язык|Иностранные языки,../data/shkola-spb.ru/cache/anglijskijyazyik157gimnaziyaimprintsessyiemoldenburgskojsuglublennyimizucheniemanglijskogoyazyikaindexhtml.htm,8122711329|8122710322,www.gym157.spb.ru,ee98b0f7abcb87e1e9a0f164db993224,select_by_number
"№ 209, Павловская гимназия",../../sredneobrazovatelnaya-shkola/209-gimnaziya/index.html,a684,tsentralnyij,14,62.8,"",5.8,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola209gimnaziyaindexhtml.htm,8125790473,www.gym209.spb.ru,83598ea4492a08eb5f35d2f2e2d024e1,select_by_number
"№ 207, школа с углубленным изучением английского языка",../../anglijskij-yazyik/207-shkola-s-uglublennyim-izucheniem-anglijskogo-yazyika/index.html,a683,tsentralnyij,1,62.5,"",6.2,Английский язык|Иностранные языки,../data/shkola-spb.ru/cache/anglijskijyazyik207shkolasuglublennyimizucheniemanglijskogoyazyikaindexhtml.htm,8122793293,207school.spb.ru,cf22e767b2f4c06d9c3c80fdaf798c5a,select_by_number
"№ 550, школа с углубленным изучением иностранных языков и информационных технологий",../../inostrannyie-yazyiki/550-shkola-s-uglublennyim-izucheniem-inostrannyih-yazyikov-i-informatsionnyih-tehnologij/index.html,a698,tsentralnyij,1,62.3,"",6.8,Иностранные языки,../data/shkola-spb.ru/cache/inostrannyieyazyiki550shkolasuglublennyimizuchenieminostrannyihyazyikoviinformatsionnyihtehnologijindexhtml.htm,8123155060,portal.ort.spb.ru,11c501457810dad91e020f138ec9ebdb,select_by_number
"Альма Матер, гимназия",../../sredneobrazovatelnaya-shkola/alma-mater-gimnaziya/index.html,a711,tsentralnyij,9,61.1,"",7.3,Частная школа,../data/shkola-spb.ru/cache/sredneobrazovatelnayashkolaalmamatergimnaziyaindexhtml.htm,8122736037|8122732275|8125790917,alma-mater-spb.ru,a6b9b3c96eb14e85ace576c213b64229,not_detected
"№ 183, школа с углубленным изучением английского языка",../../anglijskij-yazyik/183-shkola-s-uglublennyim-izucheniem-anglijskogo-yazyika/index.html,a673,tsentralnyij,9,61.1,"",4.9,Английский язык|Иностранные языки,../data/shkola-spb.ru/cache/anglijskijyazyik183shkolasuglublennyimizucheniemanglijskogoyazyikaindexhtml.htm,8122733174|8122721481,www.183spb.edusite.ru,b34b0350aa7d417464655e67ec26f9ab,select_by_number
"№ 636, школа с углубленным изучением иностранных языков",../../inostrannyie-yazyiki/636-shkola-s-uglublennyim-izucheniem-inostrannyih-yazyikov/index.html,a701,tsentralnyij,10,60.1,"",6.6,Иностранные языки,../data/shkola-spb.ru/cache/inostrannyieyazyiki636shkolasuglublennyimizuchenieminostrannyihyazyikovindexhtml.htm,8125711660|8123157918,sch636.edusite.ru,e5ec03c945e69080517faed2560aea3c,select_by_number
Международная школа Герценовского университета (МШГУ),../../sredneobrazovatelnaya-shkola/mezhdunarodnaya-shkola-gertsenovskogo-universiteta/index.html,a705,tsentralnyij,1,59.9,"",5.7,Частная школа,../data/shkola-spb.ru/cache/sredneobrazovatelnayashkolamezhdunarodnayashkolagertsenovskogouniversitetaindexhtml.htm,8123157442|8122755610,www.interschool.ru/mshgu.html,c352e80904d6cedf4a40c1f7cfaf3198,not_detected
"№ 185, школа с углубленным изучением английского языка",../../anglijskij-yazyik/185-shkola-s-uglublennyim-izucheniem-anglijskogo-yazyika/index.html,a674,tsentralnyij,1,59.5,"",6.1,Английский язык|Иностранные языки,../data/shkola-spb.ru/cache/anglijskijyazyik185shkolasuglublennyimizucheniemanglijskogoyazyikaindexhtml.htm,8122721329|8122730234,school185.spb.ru,0436ca37fdba2ac103aa8652abdfa896,select_by_number
"№ 166, гимназия",../../sredneobrazovatelnaya-shkola/166-gimnaziya/index.html,a665,tsentralnyij,2,59.1,"",5.4,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola166gimnaziyaindexhtml.htm,8122756384|8122735056|8125791874,xn--166-8cdozfc7ak5r.xn--p1ai,09bd3c767d700c7d4d7892417f96d2cd,select_exactly
"№ 169, школа с углубленным изучением английского языка",../../anglijskij-yazyik/169-shkola-s-uglublennyim-izucheniem-anglijskogo-yazyika/index.html,a668,tsentralnyij,2,58.6,"",7.6,Английский язык|Иностранные языки,../data/shkola-spb.ru/cache/anglijskijyazyik169shkolasuglublennyimizucheniemanglijskogoyazyikaindexhtml.htm,8127172691|8127179763,www.sch169.ru,4a7157a862719993a63b89195cef6187,select_by_number
Российская гимназия при Государственном Русском музее,../../inostrannyie-yazyiki/rossijskaya-gimnaziya-pri-gosudarstvennom-russkom-muzee/index.html,a658,tsentralnyij,7,57.6,"",5.1,Иностранные языки|Художественно-эстетическое образование,../data/shkola-spb.ru/cache/inostrannyieyazyikirossijskayagimnaziyaprigosudarstvennomrusskommuzeeindexhtml.htm,8123123834|8125714644,www.gymgrm.ru,499cdbcae91ee222d45d9f6e4af512b2,select_including
"№ 197, школа с углубленным изучением предметов естественнонаучного цикла",../../biologiya/197-shkola-s-uglublennyim-izucheniem-predmetov-estestvenno-nauchnogo-tsikla/index.html,a679,tsentralnyij,12,57.3,"",5.5,Биология|Медицина|Физика|Химия,../data/shkola-spb.ru/cache/biologiya197shkolasuglublennyimizucheniempredmetovestestvennonauchnogotsiklaindexhtml.htm,8122730653|8127197923,школа-197.рф,5fc5c8f431d09dfb3bf8009a03f364c9,select_by_number
"№ 210, школа",../../sredneobrazovatelnaya-shkola/210-shkola/index.html,a685,tsentralnyij,1,56.8,"",8.6,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola210shkolaindexhtml.htm,8123127617|8123128518,school210.ru,1cbdc58948efad37847885f9e321bd44,select_exactly
Экономический лицей Международного банковского института (МБИ),../../drugoe/ekonomicheskij-litsej-mezhdunarodnogo-bankovskogo-instituta-mbi/index.html,a808,tsentralnyij,"",56.7,"",7.1,Другое|Частная школа,../data/shkola-spb.ru/cache/drugoeekonomicheskijlitsejmezhdunarodnogobankovskogoinstitutambiindexhtml.htm,8125705550|8125717375,ibispb.ru/applicant/economic_lyceum,62a33ab6a05ac263912c2bbfd762546d,not_detected
"№ 222, школа «ПЕТРИШУЛЕ» с углубленным изучением немецкого языка",../../inostrannyie-yazyiki/222-shkola-petrishule-s-uglublennyim-izucheniem-nemetskogo-yazyika/index.html,a689,tsentralnyij,19,56.6,"",6.1,Иностранные языки|Немецкий язык,../data/shkola-spb.ru/cache/inostrannyieyazyiki222shkolapetrishulesuglublennyimizucheniemnemetskogoyazyikaindexhtml.htm,8125712229|8123121376,www.petrischule.spb.ru,dda67778899e2aeef74c1d6bc46ef633,select_by_number
"№ 190, художественно-эстетический лицей",../../hudozhestvenno-esteticheskoe-obrazovanie/190-hudozhestvenno-esteticheskij-litsej/index.html,a676,tsentralnyij,4,55.9,"",7.3,Художественно-эстетическое образование,../data/shkola-spb.ru/cache/hudozhestvennoesteticheskoeobrazovanie190hudozhestvennoesteticheskijlitsejindexhtml.htm,8122731374|8122733428,licey190.ucoz.ru,068d5e67da10fc90e4c5fc016673161a,select_by_number
"№ 211, школа им. Пьера де Кубертена с углубленным изучением французского языка",../../frantsuzskij-yazyik/211-shkola-im-pera-de-kubertena-s-uglublennyim-izucheniem-frantsuzskogo-yazyika/index.html,a686,tsentralnyij,"",55.7,"",6.9,Французский язык,../data/shkola-spb.ru/cache/frantsuzskijyazyik211shkolaimperadekubertenasuglublennyimizucheniemfrantsuzskogoyazyikaindexhtml.htm,8123154006|8123159896,www.211spb.ru,c4ead1366b36573d3005e70d3d75c320,select_by_number
"№ 308, школа с углубленным изучением математики",../../matematika/308-shkola-s-uglublennyim-izucheniem-matematiki/index.html,a694,tsentralnyij,"",54.5,"",4.9,Математика,../data/shkola-spb.ru/cache/matematika308shkolasuglublennyimizucheniemmatematikiindexhtml.htm,8123159115|8127135359|8127135523,308spb.edusite.ru,646fca922adc08efc5b5604f397cc7b1,select_by_number
"№ 204, школа с углубленным изучением английского и финского языков",../../anglijskij-yazyik/204-shkola-s-uglublennyim-izucheniem-anglijskogo-i-finskogo-yazyikov/index.html,a681,tsentralnyij,2,54.4,"",5.8,Английский язык|Другие языки|Иностранные языки,../data/shkola-spb.ru/cache/anglijskijyazyik204shkolasuglublennyimizucheniemanglijskogoifinskogoyazyikovindexhtml.htm,8123124743|8123129448,school204.ru,145915878b37daef772f5a529a6a015e,select_by_number
Музыкальный лицей Комитета по культуре,../../hudozhestvenno-esteticheskoe-obrazovanie/muzyikalnyij-litsej-komiteta-po-kulture/index.html,a656,tsentralnyij,"",54.3,4.1,8.3,Художественно-эстетическое образование,../data/shkola-spb.ru/cache/hudozhestvennoesteticheskoeobrazovaniemuzyikalnyijlitsejkomitetapokultureindexhtml.htm,8122710785|8122712633,muzlyceum.spb.ru,0e25771ed90e82083095891e9d1e2a37,not_detected
"№ 309, школа",../../sredneobrazovatelnaya-shkola/309-shkola/index.html,a695,tsentralnyij,"",54.2,"",9.6,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola309shkolaindexhtml.htm,8127649474|8127646583,school309.totspb.ru,6d39498e1a63530163a4cf0da1b09ec7,select_exactly
"№ 163, школа",../../sredneobrazovatelnaya-shkola/163-shkola/index.html,a664,tsentralnyij,1,54.2,"",6.0,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola163shkolaindexhtml.htm,8122752643|8122752124,sch163.narod.ru,ee76a6cc7ad9ec811e8d730e847b53ec,select_exactly
Обучение в диалоге,../../sredneobrazovatelnaya-shkola/obuchenie-v-dialoge/index.html,a704,tsentralnyij,2,53.1,"",8.9,Частная школа,../data/shkola-spb.ru/cache/sredneobrazovatelnayashkolaobuchenievdialogeindexhtml.htm,8122720360|8122750257,shod.ru,210f62ffea6776162747702193693502,not_detected
"№ 206, школа",../../sredneobrazovatelnaya-shkola/206-shkola/index.html,a682,tsentralnyij,"",53.0,"",7.5,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola206shkolaindexhtml.htm,8127120565,206school.ru,f48343d471d2fa11e8105033299f707c,select_exactly
"№ 321, школа",../../sredneobrazovatelnaya-shkola/321-shkola/index.html,a697,tsentralnyij,"",52.9,"",7.1,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola321shkolaindexhtml.htm,8127648638,gbou321.narod.ru,9830efce9de1c8ed9ea53d582ee18743,select_exactly
"№ 612, школа",../../sredneobrazovatelnaya-shkola/612-shkola/index.html,a699,tsentralnyij,"",52.0,"",6.1,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola612shkolaindexhtml.htm,8127648048,www.sch612.edusite.ru,6a57e79ae0824ce613542dc02c0ae4b8,select_exactly
"№ 181, школа",../../sredneobrazovatelnaya-shkola/181-shkola/index.html,a672,tsentralnyij,"",51.9,3.9,5.3,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola181shkolaindexhtml.htm,8122731562|8122728282,sch181centerspb.ucoz.com,54ee5a9a8a003af2a6b1ba73a334b970,select_exactly
"№ 167, школа",../../himiya/167-shkola/index.html,a666,tsentralnyij,1,51.1,"",5.1,Химия,../data/shkola-spb.ru/cache/himiya167shkolaindexhtml.htm,8122740647,school167.spb.ru,9fc683b63cdfc3843ee59245cd17a004,select_exactly
"ТУТТИ, школа с углубленным изучением предметов музыкального цикла",../../hudozhestvenno-esteticheskoe-obrazovanie/tutti-shkola-s-uglublennyim-izucheniem-predmetov-muzyikalnogo-tsikla/index.html,a657,tsentralnyij,"",49.8,3.7,6.6,Художественно-эстетическое образование,../data/shkola-spb.ru/cache/hudozhestvennoesteticheskoeobrazovanietuttishkolasuglublennyimizucheniempredmetovmuzyikalnogotsiklaindexhtml.htm,8122728866|8122723148,tutti.edu.ru,e9f88c09e30ad5b268402c82f6431256,select_by_url
"Мирт, частная школа",../../sredneobrazovatelnaya-shkola/mirt/index.html,a708,tsentralnyij,1,49.8,"",5.1,Частная школа,../data/shkola-spb.ru/cache/sredneobrazovatelnayashkolamirtindexhtml.htm,8122440950,www.mirtschool.ru,5651f15f6cad934a067e74845ed99bd1,not_detected
"№ 189, школа «ШАНС»",../../sredneobrazovatelnaya-shkola/189-shkola-shans/index.html,a675,tsentralnyij,"",49.6,"",6.1,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola189shkolashansindexhtml.htm,8122734106|8122724713,spbschool189.ucoz.ru,ef9336c8fd64e00485a166127264a9ea,select_by_number
"№ 304, школа",../../sredneobrazovatelnaya-shkola/304-shkola/index.html,a693,tsentralnyij,1,49.4,3.6,6.1,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola304shkolaindexhtml.htm,8127649874|8127649883,school304.ru,3117ecb59bc1695e3aa89bdd61752be6,select_exactly
"№ 178, школа",../../sredneobrazovatelnaya-shkola/178-shkola/index.html,a671,tsentralnyij,"",49.1,3.6,6.5,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola178shkolaindexhtml.htm,8122717111|8122748418,www.178school.ru,d6816fb46677bacc4514bf68e03da483,select_exactly
"№ 193, школа",../../sredneobrazovatelnaya-shkola/193-shkola/index.html,a677,tsentralnyij,"",48.6,3.2,7.2,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola193shkolaindexhtml.htm,8122722679|8122724173,school193spb.ru,e363166504305701d3b0409d467081f1,select_exactly
"№ 294, школа",../../sredneobrazovatelnaya-shkola/294-shkola/index.html,a691,tsentralnyij,"",48.0,3.2,5.7,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola294shkolaindexhtml.htm,8127647974|8127647665,www.294school.ucoz.net,e6e2e9e5eec9d8b28517394adb4cb295,select_exactly
"№ 174, школа",../../sredneobrazovatelnaya-shkola/174-shkola/index.html,a670,tsentralnyij,"",45.7,"",5.9,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola174shkolaindexhtml.htm,8122711728|8122717465,174spb.edusite.ru,7a37e9a6581950420651ca508ec08ebc,select_exactly
"№ 122, школа",../../sredneobrazovatelnaya-shkola/122-shkola/index.html,a660,tsentralnyij,"",45.3,3.3,6.6,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola122shkolaindexhtml.htm,8127646550|8125756570,school122-spb.narod.ru,7992669408964de1be0b4179ea4463e0,select_exactly
"№ 80, центр образования",../../drugoe/80-tsentr-obrazovaniya/index.html,a659,tsentralnyij,"",43.5,"",9.0,Другое,../data/shkola-spb.ru/cache/drugoe80tsentrobrazovaniyaindexhtml.htm,8122711592|8122714425|8122710781|8122748945,www.school80.org,18f1ce02df2c3989e28630bb683074b0,select_by_phones
"№ 216, школа им. А. Мицкевича с углубленным изучением польского языка",../../drugie-yazyiki/216-shkola-im-a-mitskevicha-s-uglublennyim-izucheniem-polskogo-yazyika/index.html,a688,tsentralnyij,"",39.9,3.3,6.1,Другие языки|Иностранные языки,../data/shkola-spb.ru/cache/drugieyazyiki216shkolaimamitskevichasuglublennyimizucheniempolskogoyazyikaindexhtml.htm,8127124403|8127125543,216spb.edusite.ru,ae99284767c0baa39ba695e7361d3c82,select_by_number
"№ 300, начальная общеобразовательная школа",../../nachalnaya-shkola/300-nachalnaya-obscheobrazovatelnaya-shkola/index.html,a692,tsentralnyij,"","","",7.1,Начальная школа,../data/shkola-spb.ru/cache/nachalnayashkola300nachalnayaobscheobrazovatelnayashkolaindexhtml.htm,8127132582,www.shkola300-spb.ru,e81dbc45e6e9dafc25b15f7a863b36af,select_by_number
